Inches,Ram,Weight,Price,Company_cat_encoded,CPU_GHz,CPU_TE,GPU_TE,Memory_TE,TypeName_2 in 1 Convertible,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,OpSys_Android,OpSys_Chrome OS,OpSys_Linux,OpSys_Mac OS X,OpSys_No OS,OpSys_Windows 10,OpSys_Windows 10 S,OpSys_Windows 7,OpSys_macOS,ScreenResolution_combo_encoded
-1.2044068787278503,8,1.37,75604.31999999999,83340.49988571428,2.0,61917.20569756482,63537.95357103428,65501.763413592234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65732.926373607
0.4087716575222072,4,2.2,19660.32,57882.5632,2.0,26812.508832232565,55998.36602426531,37791.85906234526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28888.975345338953
1.6011210104026858,8,3.2,69210.72,58830.14387848101,3.0,64467.65164700787,65454.097878853034,98701.95563911092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
0.4087716575222072,4,2.3,34045.92,63193.75578181818,2.5,48935.96708003235,44461.864697282304,65501.763413592234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
1.6011210104026858,4,2.8,24828.48,58830.14387848101,1.1,46761.260492865986,51225.685222015745,35918.831498455475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28888.975345338953
-3.44882919003228,4,0.69,16996.32,57882.5632,1.44,54272.948163391215,23488.260941383043,46030.476249983374,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54272.948163391215
0.4087716575222072,8,2.2,44808.48,33394.615968932034,1.8,64262.525709622234,57159.22248918598,65501.763413592234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72203.31164977867
0.4087716575222072,4,1.86,21231.5472,56891.044221897806,2.5,51810.300055561696,52683.25968250079,65501.763413592234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
-1.2044068787278503,8,1.49,58767.84,56891.044221897806,1.8,64262.525709622234,64207.6342965589,99141.83329946118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
0.4087716575222072,4,2.4,20459.52,33394.615968932034,2.4,35918.18974399695,60801.45417223769,35918.831498455475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28888.975345338953
